type,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/name,properties/context,properties/citycode,properties/depcode
Feature,Point,2.26032843,48.820711992,Avenue Pasteur D2 / Chemin d'AccÃ¨s de la Gare,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260233044,48.820787058,Avenue Pasteur D2 / Place LÃ©on Blum D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260132598,48.820815398,Avenue Pasteur D2 / Rue Aristide Briand D2,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.263753395,48.820983582,Avenue Pasteur / Rue Henri Tariel,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.269933545,48.823137827,Avenue Victor Cresson D989 / AllÃ©e Hoche,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267984429,48.822591395,Avenue Victor Cresson D989 / Avenue Bourgain D69,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.272828242,48.823972014,Avenue Victor Cresson D989 / Avenue de la RÃ©publique,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.268006706,48.822612847,Avenue Victor Cresson D989 / Boulevard Gallieni D69,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261320911,48.821201681,Avenue Victor Cresson D989 / Place LÃ©on Blum D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.272735817,48.823913881,Avenue Victor Cresson D989 / Rue AndrÃ© ChÃ©nier,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.272822041,48.823960477,Avenue Victor Cresson D989 / Rue Auguste Gervais D72A,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.272215933,48.82379659,Avenue Victor Cresson D989 / Rue Danton,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.272818469,48.823974067,Avenue Victor Cresson D989 / Rue Diderot,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.272828895,48.823971606,Avenue Victor Cresson D989 / Rue du GÃ©nÃ©ral Leclerc D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.270157514,48.823175945,Avenue Victor Cresson D989 / Rue Ã‰douard Branly,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.268030246,48.82259659,Avenue Victor Cresson D989 / Rue Telles de la Poterie,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267629913,48.827739151,Boulevard des FrÃ¨res Voisin D50 / Boulevard Gallieni D69,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267663851,48.827807319,Boulevard des FrÃ¨res Voisin D50 / Place du PrÃ©sident Robert Schumann,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.273689841,48.827923437,Boulevard des FrÃ¨res Voisin D50 / Rond-Point Victor Hugo,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.273651059,48.827842145,Boulevard des FrÃ¨res Voisin D50 / Rue du Gouverneur GÃ©nÃ©ral Ã‰bouÃ© D76,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.271131196,48.827844095,Boulevard des FrÃ¨res Voisin D50 / Rue Marceau,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.249051073,48.82392538,Boulevard des ÃŽles D2 / Promenade Robinson,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.250249377,48.821869748,Boulevard des ÃŽles D2 / Quai de la Bataille de Stalingrad D7,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.249707482,48.822550604,Boulevard des ÃŽles D2 / Rue Pierre Poli,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.248615302,48.824967396,Boulevard des ÃŽles D2 / D1,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267930601,48.823022609,Boulevard Gallieni D69 / AllÃ©e des Citeaux,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267993619,48.822599912,Boulevard Gallieni D69 / Avenue Bourgain D69,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267987648,48.822602658,Boulevard Gallieni D69 / Avenue Victor Cresson D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267600703,48.827864672,Boulevard Gallieni D69 / Boulevard des FrÃ¨res Voisin D50,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267026037,48.833491387,Boulevard Gallieni D69 / Mail FÃ©lix Amiot,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267568455,48.827784807,Boulevard Gallieni D69 / Place du PrÃ©sident Robert Schumann,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267211166,48.831551764,Boulevard Gallieni D69 / Rue Camille Desmoulins,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267933054,48.823121386,Boulevard Gallieni D69 / Rue d'Estienne d'Orves,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267766239,48.825237802,Boulevard Gallieni D69 / Rue du Gouverneur GÃ©nÃ©ral Ã‰bouÃ© D76,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267954918,48.823150016,Boulevard Gallieni D69 / Rue Hoche,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267441666,48.828912821,Boulevard Gallieni D69 / Rue Maurice Berteaux,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267373586,48.829727677,Boulevard Gallieni D69 / Rue Maurice Mallet,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.266885806,48.834559016,Boulevard Gallieni D69 / Rue PÃ©goud,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267149602,48.832180745,Boulevard Gallieni D69 / Rue Pierre-Antoine Berryer,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267485598,48.827835275,Boulevard Gallieni D69 / Rue Rouget de Lisle D50,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267995973,48.822600779,Boulevard Gallieni D69 / Rue Telles de la Poterie,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.266808475,48.834553937,Boulevard Gallieni D69 / Voie AD/15,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.27403256,48.82787724,Boulevard Gambetta D50 / Rond-Point Victor Hugo,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.274039586,48.827927505,Boulevard Gambetta D50 / Rue Guynemer,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.275598465,48.82766635,Boulevard Gambetta D50 / Rue Henri Mayer,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.262522991,48.823055283,Boulevard Garibaldi D76 / AllÃ©e des MaraÃ®chers,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261853176,48.826440993,Boulevard Garibaldi / AllÃ©e Gustave Eiffel,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261391488,48.821237085,Boulevard Garibaldi D76 / Avenue Victor Cresson D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261398986,48.826832591,Boulevard Garibaldi / Esplanade du Foncet,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261071197,48.821159525,Boulevard Garibaldi D76 / Place LÃ©on Blum D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261507058,48.826669669,Boulevard Garibaldi / Rue de la Galiote,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.262484933,48.822895739,Boulevard Garibaldi D76 / Rue des Travailleurs,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.262692317,48.824011917,Boulevard Garibaldi D76 / Rue du Gouverneur GÃ©nÃ©ral Ã‰bouÃ© D76,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261359414,48.826792976,Boulevard Garibaldi / Rue du Passeur de Boulogne,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.262213109,48.822318115,Boulevard Garibaldi D76 / Rue Ã‰douard Naud,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.262010931,48.824671974,Boulevard Garibaldi / Rue Jacques-Henri Lartigue,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.262111716,48.822951026,Boulevard Garibaldi D76 / Rue Jean-Jacques Rousseau,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.256012273,48.817485019,Boulevard Rodin D2 / AllÃ©e du Panorama,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.263753851,48.820983222,Boulevard Rodin D2 / Avenue Bourgain D69,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.263641572,48.820896838,Boulevard Rodin D2 / Avenue Pasteur D2,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.253428453,48.816696801,Boulevard Rodin D2 / Chemin des Montquartiers,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.2554438,48.817316035,Boulevard Rodin D2 / Chemin des Vignes,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.255397832,48.817246826,Boulevard Rodin D2 / Rue Antoine Courbarien,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.2593767,48.819252832,Boulevard Rodin D2 / Rue de la DÃ©fense,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.26387623,48.82097251,Boulevard Rodin D2 / Rue Henri Tariel,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.253365454,48.816525438,Boulevard Rodin D2 / Sentier des Montquartiers,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.253343388,48.816521216,Boulevard Rodin D2 / Sentier des Pucelles,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.279229322,48.826945349,Boulevard Voltaire D50 / Place Paul Vaillant-Couturier D50,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.279239669,48.826944807,Boulevard Voltaire D50 / Rue Ernest Renan D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.280482734,48.825904897,Boulevard Voltaire D50 / Rue Voltaire DÃ©viationD50,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260337843,48.820732516,Chemin d'AccÃ¨s de la Gare / Place LÃ©on Blum D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.259379324,48.820081474,Chemin d'AccÃ¨s de la Gare / Sentier de l'Asile,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.25849084,48.824209979,Chemin de Bretagne / IntermarchÃ© Drive,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.256408794,48.82409388,Chemin de Bretagne / Quai de la Bataille de Stalingrad D7,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.257150417,48.823396647,Chemin de Bretagne / Rue de Champ Chardon,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.25858349,48.824078944,Chemin de Bretagne / Rue de la Galiote,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.243705709,48.820094325,Chemin de Halage / Quai de la Bataille de Stalingrad D7,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.281072081,48.82801603,Chemin de la Bertelotte / Rue Ernest Renan D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.282987439,48.827127074,Chemin de la Bertelotte / Rue Jullien,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.282932064,48.827213054,Chemin de la Bertelotte / Rue Michelet,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.24928075,48.817779672,Chemin de Saint-Cloud / Avenue de Verdun,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.249820043,48.817457043,Chemin de Saint-Cloud / Impasse de Saint-Cloud,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.255024365,48.818198668,Chemin des Vignes / AllÃ©e du Panorama,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.254376606,48.819042258,Chemin des Vignes / Avenue de Verdun D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.255448253,48.817320243,Chemin des Vignes / Boulevard Rodin D2,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.255432879,48.817285183,Chemin des Vignes / Rue Antoine Courbarien,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.275600926,48.824961774,Chemin du Bois Vert / Rue du GÃ©nÃ©ral Leclerc D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.270157911,48.817128351,Chemin du Colonel Arnaud Beltrame / Promenade du Verger,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.269948761,48.817634716,Chemin du Colonel Arnaud Beltrame / Rue du Fort,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.271840226,48.818390072,Chemin du Moulin / Avenue de la Paix D72,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.271687723,48.818305592,Chemin du Moulin / Rue du Fort,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.262523343,48.828025611,Chemin LatÃ©ral / Place du Spectacle,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.262583556,48.828342707,Chemin LatÃ©ral / Rue Camille Desmoulins,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.262522354,48.828025494,Chemin LatÃ©ral / Rue du Bateau Lavoir,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.272044423,48.817322986,CitÃ© des Haydamilles / AllÃ©e Lucie Aubrac,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.272748192,48.817925916,CitÃ© des Haydamilles / Avenue de la Paix D72,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.258865795,48.825167326,Cours de l'Ancienne Boulangerie / Promenade des Hirondelles,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.258392871,48.825481348,Cours de l'Ancienne Boulangerie / Quai de la Bataille de Stalingrad D7,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260004257,48.824454516,Cours de l'Ancienne Boulangerie / Rue de la Galiote,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.259100735,48.825058714,Cours de l'Ancienne Boulangerie / Rue du Passeur de Boulogne,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.276323886,48.822675718,Cours de la Reine Margot / Rue Jules Guesde,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260924257,48.818895013,Escalier Communal / Rue d'Erevan,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260650597,48.81945491,Escalier Communal / Rue de la DÃ©fense,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.266438512,48.829715927,Esplanade de SÃ©oul/Guro / Rue Maurice Mallet,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261334222,48.826783105,Esplanade du Foncet / Boulevard Garibaldi,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260816987,48.827230645,Esplanade du Foncet / Rue Camille Desmoulins,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261348416,48.826803171,Esplanade du Foncet / Rue du Passeur de Boulogne,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.259437803,48.817364768,Impasse des Quatre Vents / Esplanade des Constellations,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.275128849,48.818556225,Impasse des Tricots / Sentier des Tricots,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.274820689,48.818464145,Impasse des Trois Beaux-FrÃ¨res / Sentier des Tricots,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.274721339,48.818460463,Impasse des Trois Beaux-FrÃ¨res / Sentier du Petit Buvier,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.26394305,48.821783571,Impasse FrÃ©ret / Avenue Victor Cresson D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.271941844,48.820790003,Impasse Wagner / Rue Pierre Brossolette,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.272234508,48.820209649,Impasse Wagner / Rue Pierre Curie,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.245144638,48.821586467,Mail Alfred Boucher / Rue Pierre Poli,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267051982,48.833593178,Mail FÃ©lix Amiot / Boulevard Gallieni D69,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.265331786,48.831717215,Mail FÃ©lix Amiot / Place GisÃ¨le Halimi,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.265347368,48.831749486,Mail FÃ©lix Amiot / Rue Joseph Frantz,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.266084147,48.832421212,Mail FÃ©lix Amiot / Rue Pierre-Antoine Berryer,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.270468129,48.825450017,Mail Raymond Menand / Parvis des LumiÃ¨res,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.271633321,48.825766814,Mail Raymond Menand / Rue Diderot,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.271961339,48.825031242,Mail Raymond Menand / Rue Hoche,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.271371348,48.826210607,Mail Raymond Menand / Rue Nouvelle,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.270125607,48.825496031,Parvis Jacques Chirac / Parvis des LumiÃ¨res,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.279761998,48.827234752,Passage de l'Industrie / Rue Ernest Renan D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261652443,48.813363606,Passage Jean Georget / Rue de Verdun,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.280313354,48.827590885,Passage Nicolas StÃ©non / Rue Ernest Renan D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.27351113,48.822159852,Passage Saint-Jean / Rue Auguste Gervais D72A,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.274069984,48.82223371,Passage Saint-Jean / Rue de la GlaciÃ¨re,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.257505789,48.825295185,Passerelle du Parc de l'Europe / Promenade des Chartreux,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260535064,48.818798333,Petit Sentier des Epinettes / Rue d'Erevan,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.276203658,48.823000322,Place de l'Ã‰glise / Avenue Jean JaurÃ¨s,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.276319161,48.822687396,Place de l'Ã‰glise / Cours de la Reine Margot,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.276312502,48.8226804,Place de l'Ã‰glise / Rue Jules Guesde,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.276221841,48.8229964,Place de l'Ã‰glise / Rue Minard,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.250147094,48.821802142,Place de la RÃ©sistance / Boulevard des ÃŽles D2,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.250160138,48.821641564,Place de la RÃ©sistance D2 / Quai de la Bataille de Stalingrad D7,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.250513277,48.821193859,Place de la RÃ©sistance D2 / Rue Aristide Briand D2,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.250454597,48.821008841,Place de la RÃ©sistance / Rue du Docteur Lombard,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.25003475,48.821073605,Place de la RÃ©sistance D2 / Rue Jean-Pierre Timbaud D101,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.2616886,48.817391494,Place du Souvenir FranÃ§ais / Rue BenoÃ®t Malon,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261230684,48.817300949,Place du Souvenir FranÃ§ais / Rue d'Erevan,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261428575,48.817401627,Place du Souvenir FranÃ§ais / Rue de l'Ã‰galitÃ© D72,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261703952,48.817397961,Place du Souvenir FranÃ§ais / Rue TolstoÃ¯,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.261321337,48.821201287,Place LÃ©on Blum D989 / Avenue Victor Cresson D989,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260755815,48.821014311,Place LÃ©on Blum D989 / Boulevard Garibaldi,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260179467,48.820841267,Place LÃ©on Blum D989 / Place LÃ©on Blum D76,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260024592,48.820865721,Place LÃ©on Blum D989 / Rue Aristide Briand D2,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.264975394,48.815540052,Place Missak Manouchian / Rue Ã‰mile DuployÃ©,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.265035461,48.815585151,Place Missak Manouchian / Rue Rabelais,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.27850549,48.827241978,Place Paul Vaillant-Couturier D50 / Boulevard Gambetta D50,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.258081096,48.830875671,Pont d'Issy D50 / Boulevard de la RÃ©publique D50,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260822204,48.829749046,Pont d'Issy D50 / Quai de la Bataille de Stalingrad D7,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.25801268,48.830889953,Pont d'Issy D50 / Quai du Point du Jour D1,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260839646,48.829819204,Pont d'Issy D50 / Quai du PrÃ©sident Roosevelt,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260829589,48.829759229,Pont d'Issy D50 / Rue Rouget de Lisle D50,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.244689786,48.820860871,Promenade Constant Pape / AllÃ©e de Billancourt,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.242636525,48.82077826,Promenade Constant Pape / AllÃ©e Sainte-Eudoxie,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.258488621,48.825227294,Promenade des Hirondelles / Cours de l'Ancienne Boulangerie,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.241798305,48.822042403,Promenade des Jardiniers de l'ÃŽle / AllÃ©e Sainte-Eudoxie,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.240381191,48.821637692,Promenade des Jardiniers de l'ÃŽle / Avenue du Bas-Meudon,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.240367527,48.821659641,Promenade des Jardiniers de l'ÃŽle / Place Saint-Germain,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.241803819,48.82205105,Promenade des Jardiniers de l'ÃŽle / Promenade Robinson,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267798532,48.817263168,Promenade du Verger / AllÃ©e du Puits,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.26965849,48.817102065,Promenade du Verger / Chemin du Colonel Arnaud Beltrame,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.267092515,48.816497632,Promenade du Verger / Fort d'Issy les Moulineaux,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.26989644,48.817610037,Promenade du Verger / Rue du Fort,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.247001674,48.823506551,Promenade Robinson / AllÃ©e d'Issy,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.248022201,48.823776336,Promenade Robinson / AllÃ©e Louis Bonnier,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.245959166,48.823190236,Promenade Robinson / AllÃ©e Maximilien Luce,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.250075421,48.82177287,Quai de la Bataille de Stalingrad D7 / Boulevard des ÃŽles D2,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.257337261,48.824694879,Quai de la Bataille de Stalingrad D7 / Chemin de Bretagne,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.243700375,48.820091813,Quai de la Bataille de Stalingrad D7 / Chemin de Halage,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.258297038,48.825410281,Quai de la Bataille de Stalingrad D7 / Cours de l'Ancienne Boulangerie,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260897854,48.829768486,Quai de la Bataille de Stalingrad D7 / Pont d'Issy D50,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.251206819,48.822218555,Quai de la Bataille de Stalingrad / Promenade des Chartreux,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.258284659,48.82533776,Quai de la Bataille de Stalingrad D7 / Promenade des Hirondelles,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.260863839,48.828985799,Quai de la Bataille de Stalingrad D7 / Quai du PrÃ©sident Roosevelt D7,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.255026598,48.823358205,Quai de la Bataille de Stalingrad D7 / Rue des Coutances,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.252279993,48.822377204,Quai de la Bataille de Stalingrad D7 / Rue du Clos Girard,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
Feature,Point,2.25402277,48.823011874,Quai de la Bataille de Stalingrad / Rue du Clos Munier,"Issy-les-Moulineaux, Hauts-de-Seine",92040,92
