longitude;latitude;intersection;Ville/Commune;nb_pp;latitude_pp;longitude_pp
2.186514003;48.84484698;Avenue  de  Beauval  /  Place  Charles   Devos;Garches, Hauts-de-Seine;1;48.84585489488436;2.189221627067436
2.186578897;48.838590867;Avenue  Joffre  /  Avenue  Pasteur / Avenue  Joffre  /  Boulevard   du  Général  de  Gaulle  D907 / Avenue  Pasteur  /  Avenue  Joffre / Avenue  Pasteur  /  Boulevard   du  Général  de  Gaulle  D907 / Avenue  Pasteur  /  Place  de  la  Gare / Boulevard   du  Général  de  Gaulle  D907  /  Avenue  Joffre / Boulevard   du  Général  de  Gaulle  D907  /  Avenue  Pasteur / Boulevard   du  Général  de  Gaulle  D907  /  Place  de  la  Gare / Place  de  la  Gare  /  Avenue  Joffre / Place  de  la  Gare  /  Avenue  Pasteur;Garches, Hauts-de-Seine;1;48.84585489488436;2.189221627067436
2.191777802;48.841419962;Rue  de  la  République  /  Avenue  Maurice ;Garches, Hauts-de-Seine;1;48.84585489488436;2.189221627067436
2.201078516;48.849009323;Rue   du  19 Janvier  /  Avenue   du  Maréchal  Foch;Garches, Hauts-de-Seine;1;48.84585489488436;2.189221627067436
